,id,raw_address,POI/street,POI,street
4469,4469,"kereta api. pt persero, sambongwangan randublatung",,,
4473,4473,"toko perlengkapan pramuka, koto baru muara panas kubung",,,
4490,4490,yos suda 12 siriwini nabire,,,
4493,4493,"mark vi atas, sukatani kel.",,,
4495,4495,"hajir, timpuseng",,,
4510,4510,"bagus kaos,",,,
4519,4519,tompaso baru dua kel.,,,
4543,4543,"warkop, dr. krt. r. widyodin, jatinegara cakung",,,
4548,4548,srikaton bk 3 rt 7,,,
4561,4561,batu merah iv 38a rt 5 2 pasar minggu,,,
4568,4568,"kan kelurahan jawa,",,,
4571,4571,salon h & n setro v tambaksari,,,
4576,4576,23757,,,
4587,4587,"indom tun, garuda",,,
4598,4598,gedung kuning arah pelabuhan kali adem,,,
4601,4601,"bu wahyu kayu tangi ii,",,,
4604,4604,"sinar jaya tek besar temb,",,,
4608,4608,"lppk eldew, siliw pelabuhanratu",,,
4617,4617,anjas bumiaji,,,
4618,4618,pen baru sumurpecung serang,,,
4635,4635,ahmad yani selagalas sandubaya (sandujaya),,,
4643,4643,"suma, no dt 12 pusat toner prin dan fotocopy,",,,
4648,4648,"ika ahli perencanaan indonesia (iap) sosio yust,",,,
4679,4679,din baru 2-a rt 7 3 tegalsari,,,
4681,4681,"taman bunga nusantara ( alam imajinasi ), jalan mariwati, desa kawungluwuk",,,
4687,4687,darma kh wahid has 32 polewali,,,
4716,4716,alpu xiv tanjung duren utara grogol petamburan,,,
4718,4718,"le gardinia jl. perintis kemerdekaan, pahlawan. info satpam saja rumah ellye",,,
4722,4722,tutulo kel. botumoita (botumoito),,,
4723,4723,teluk tom kleak malalayang,,,
4734,4734,"5000 6000 tanjung datuk, lima puluh",,,
4757,4757,"raya han, 420 rm kiambang raya,",,,
4787,4787,"pelabuhan sagulung, warung intan (kalau mau antar harap telpon dulu yaaa)",,,
4788,4788,pes vista dayeuh cileungsi,,,
4793,4793,dip sidoarjo,,,
4799,4799,"gane toko,",,,
4800,4800,pegesa asri iii 15 pagesangan 3 jambangan,,,
4801,4801,tant condongcatur depok,,,
4803,4803,gang kart 11 tanjung gusta kel.,,,
4804,4804,mawar ii 15 cengkareng barat rt 3 5 cengkareng,,,
4822,4822,kota bambu utara gg. d 23 rt 3 5 11420 palmerah,,,
4823,4823,"toko kue alya indu, no 89",,,
4827,4827,wah hara setia asih kel.,,,
4830,4830,"jl. ratu sia lor pan, 3 ilir ilir timur ii",,,
4838,4838,desa kedu rt 01 rw 01 bk 4,,,
4842,4842,"ged batu sela i, no 33 76 cell 5 semarang barat",,,
4861,4861,jl otto iskandar dinata seberang tegallega park gang muhammadiyah rt 03 rw 03 no 262 95,,,
4862,4862,"cibarusahkota samp stad bola, pon gand, 17340",,,
4871,4871,sukarapih kel. sukasari,,,
4879,4879,sopan busana imam bonjol,,,
4905,4905,"supplayer genteng dan baja rin civil contruction roof, raya meng, abiansemal",,,
4915,4915,bksda skw ii desa ban jaya bandar jaya,,,
4921,4921,"tari cake, piyungan",,,
4928,4928,kel raya 25 gedung johor medan johor,,,
4937,4937,jln merp no 51 sukamanah perum bumi elang indah,,,
4944,4944,"kesambe baru ahmad yani, no 133 curup timur",,,
4948,4948,"udan raya, setu",,,
4950,4950,"blemantung water, pujungan",,,
4953,4953,"saga mas, rt 7 15610 balaraja",,,
4962,4962,mamp prap raya 42a rt 6 1 kuningan mampang prapatan,,,
4970,4970,"bank rakyat indonesia kcp, jalan jend. achmad yani no.82, gurabesi, jayapura utara, kota j",,,
4980,4980,masjid jabal nur heg cilame,,,
4985,4985,"teluk bayur, pandanwangi blimbing",,,
4992,4992,ks. tubun no dalam dadi mulya samarinda ulu,,,
4993,4993,kerta baturaja lama baturaja timur,,,
4996,4996,"surb dur, let jamin gint, padang bulan",,,
4999,4999,stmik neum let jamin gint,,,
5024,5024,"bintang timur mebel, candi pawon timur manyaran",,,
5029,5029,banguntapan jl. prin gg. tutul i 001 banguntapan,,,
5039,5039,cilin no 78c rw 7 cilincing,,,
5041,5041,pante raja kel. manggeng,,,
5049,5049,bag gina vi 11 rt 7 rw 3 wonokromo,,,
5050,5050,kalideres citra gar vii 2 rt 7 11 11840 kebon jeruk,,,
5053,5053,dusun rowan rembang,,,
5055,5055,"rawa sela, no 81d cempaka putih timur rt 17 rw 3 cempaka putih",,,
5060,5060,insi sut 5 bulurokeng helipad talaka romang biring kanaya,,,
5061,5061,"mush, karanganyar",,,
5064,5064,"roh raya kuala penet, pasawahan",,,
5065,5065,"kebon pala tanah rendah rt 01 08 ,kampung melayu jatinegara jakarta timur ,,,patokan rw 08",,,
5070,5070,raya mal - gem no 18 parerejo purwodadi,,,
5073,5073,perum taman bumya 2 mustika jaya rt 6 3 mustika jaya,,,
5076,5076,"haji azh yuka 2, kalidoni",,,
5080,5080,cipicung kb al fatah,,,
5084,5084,"ser basir, lubuk sikarah",,,
5090,5090,"bata es skot, raya wana, sucinaraja",,,
5103,5103,"kend v, sememi kel.",,,
5104,5104,"anjas, wates kel.",,,
5124,5124,haji rai cipedak jagakarsa,,,
5125,5125,"masjid besar al-fa, sawah bera no 8 warudoyong",,,
5139,5139,gg. lumb 1 babakan ciparay rt 6 rw 3 babakan ciparay,,,
5154,5154,pal 3c,,,
5159,5159,keri 3 8 pilang kademangan,,,
5160,5160,"raya sind, margaluyu cikoneng",,,
5169,5169,"kan bupati tanah tor, pongtiku, kelurahan pantan",,,
5171,5171,s. par 39 melayu tenggarong,,,
5174,5174,perum citra permata sakinah blok e 81,,,
5188,5188,sako raya 5 suka maju sako,,,
5206,5206,"gg. 23, 8 panggung tegal timur",,,
5221,5221,"royal seaf, kar raya banyumanik",,,
5244,5244,kepu keja ii 84 e rt 7 12 embong kaliasin genteng,,,
5255,5255,"gumuruh ran raya, 79 batununggal",,,
5261,5261,"indo holidays asri pt kart plaza, kuta",,,
5276,5276,joglo p 19 rt 3 4,,,
5281,5281,"sd xaverius, pagar alam",,,
5293,5293,kolo sugi 34 wates wates,,,
5299,5299,"dukuh kopeng(atas taman wisata kopeng pas d klaster tanaman hias)rt01 rw08 kel,kopeng",,,
5302,5302,"padep ki ngawur dan nyi dama, cibitung",,,
5308,5308,"sempidi sate kambing h. o. s. cokroam, 23 80351 mengwi",,,
5314,5314,s.pa praya,,,
5322,5322,taman krakatau zona kiev blok k3 no 07 rt 07 rw 02 kel.margatani kec.kramatwatu .,,,
5327,5327,"a u p barat, no 9 8 pasar minggu",,,
5347,5347,"spd bird farm raya rajeg, sindang sari",,,
5348,5348,sendangmulyo tanj i 64 16 50272 tembalang,,,
5349,5349,"con raya, no 47 tukang gigi h djaz idris rt 6 rw 7 cililitan kramat jati",,,
5361,5361,"sutawinangun shafira, tupa, 83 45653",,,
5380,5380,"musholla nurul huda, mojo padang",,,
5381,5381,"masjid annur,",,,
5386,5386,"katam indah 4, kapuk muara kel.",,,
5393,5393,tri 7 umbulharjo,,,
5395,5395,"mi tsamar jan,",,,
5399,5399,gg. areng jatimurni,,,
5411,5411,"kemb sakti barat, no 15 rw 5 kembangan selatan kel.",,,
5416,5416,"kera, 43 rt 5 rw 1 cilandak timur pasar minggu",,,
5418,5418,"tkp pesan jaket dan kaos,",,,
5434,5434,banjar denjalan batubulan no 51,,,
5456,5456,belakang sdn tanggulun no.03 rt.16 06,,,
5466,5466,gg. wader 14 maguwoharjo depok,,,
5468,5468,sur no 20 4 kompleks kenjeran bulak,,,
5475,5475,ngembel kel.,,,
5486,5486,"rumah makan putri bungsu, soek hatta",,,
5489,5489,jakasampurna cend raya 83 rt 2 rw 6 17145 bekasi barat,,,
5513,5513,"mamp prapatan 12, tegal parang kel.",,,
5519,5519,btn graha d'nailah blok k 31 parepare,,,
5528,5528,griya pes rama,,,
5536,5536,"penitipan motor selri,",,,
5545,5545,"bank rakyat indon jenderal sudirman, kota raja",,,
5552,5552,"perum elisa, banyumanik",,,
5558,5558,mcdona rw 9,,,
5563,5563,"merb, no 12a salsabila,",,,
5569,5569,"baha, 10 rt 2 1 larangan",,,
5593,5593,"gkri pondok daud, harum, no 24 rw 2 taman sari",,,
5620,5620,bandungrojo kel. ngawen,,,
5629,5629,"dah, 110 rt 7 1 semanan kalideres",,,
5636,5636,"toko aksesoris sae jaya, amb, suka makmur ajung",,,
5638,5638,abung raya 1 lenteng agung jagakarsa,,,
5639,5639,"mangli udang windu, no 38 68131 kaliwates",,,
5642,5642,karya pangkalan jati baru cinere,,,
5654,5654,"cilendek timur yas raya, 120 bogor barat - kota",,,
5683,5683,"pradahkalikendal ra darmo per sela, 525 rw 8 60187 dukuh pakis",,,
5696,5696,"ciluar par v, rt 4 9 bogor utara - kota",,,
5731,5731,raya gad kutoarjo gedong tataan (gedung tataan),,,
5734,5734,"astra interna pt tbk toyota sales operation, h. o. s. cokr,",,,
5736,5736,"kus 2f, wijaya kesuma kel.",,,
5739,5739,"angkringan susu, imog timur giwangan",,,
5742,5742,"duta jus, raya meng, menganti menganti",,,
5744,5744,mebel 99 karang jati,,,
5748,5748,"kaka iv, cibodasari cibodas",,,
5755,5755,"alfa, raya bukit sejah gandus",,,
5780,5780,jl.p ii no 4 gunung sari pasar ten enggal,,,
5784,5784,gg. saud 137 merdeka medan baru,,,
5789,5789,gg. hegar 4 5 argasari cihideung,,,
5821,5821,raya belim 1 kuranji kuranji,,,
5836,5836,cis indah vii dago coblong,,,
5847,5847,"bojong rawalumbu boj indah 7, no 5 rt 5 11 17116 rawalumbu",,,
5885,5885,"owners, 4",,,
5898,5898,wates wates wates,,,
5912,5912,"bank rakyat indon h. o. s. cokroam, denpasar utara",,,
5921,5921,taba no 25 krukut limo,,,
5925,5925,pintu a 28 2 karang tengah,,,
5927,5927,pondok labu and i 21 rt 2 3 16514 cilandak,,,
5934,5934,lebak rejo no 1013 sekip jaya kemuning,,,
5938,5938,lapai i 17 kampung lapai nanggalo,,,
5970,5970,"madrasah diniyah alwatho, penggil cakung barat cakung",,,
5983,5983,gg. baru 45 akcaya pontianak selatan,,,
5987,5987,"gape ujung, tanjung gusta kel. medan helvetia",,,
5994,5994,ds genaharjo dsn sendang pancur rt2 rw4,,,
5996,5996,"jl. pangk sena, gg. setia 18 simpang tetap darul ihsan dumai barat",,,
6005,6005,padangsambian gg cemp no 26 80118 denpasar barat,,,
6014,6014,bluru kidul bluru per 2 61218 sidoarjo,,,
6035,6035,desa mekarsari rt. 02 01 kecamatan karang agung ilir kabupaten banyuasin palembang,,,
6040,6040,"kre bun ii, 16 pasar baru rt 2 5 sawah besar",,,
6058,6058,"genuk kra, no 689 rw 3 candisari",,,
6062,6062,ko.koyod rt.01 11 ds.rancakasumba kec.solokanjeruk jembatan koyod (kios bensin pak dadan),,,
6065,6065,raya kead rangkapan jaya baru pancoran mas,,,
6072,6072,kiyai h. noer ali 41 babelan,,,
6074,6074,"smp neg 1 cihaur, nasio, suka mulya cihaurbeuti",,,
6077,6077,"rancamulya bojo, 38 40375 pameungpeuk",,,
6091,6091,"war yuk ni, jeruk kelapa tujuh",,,
6100,6100,jend turno prabumulih utara,,,
6109,6109,day ikh lipu betoambari,,,
6113,6113,jl sunan muria gandukepuh sukorejo,,,
6119,6119,petisah tengah rotan 15 20111 medan petisah,,,
6121,6121,"bengkel las fada jaya, raya kamp mel",,,
6125,6125,"pon pelangi, no c2 14 bimbel tunas pelangi, tiban indah",,,
6137,6137,jalan gajah mada sukorejo bojonegoro (stasiun bojonegoro),,,
6150,6150,butar kel. kota baharu,,,
6155,6155,"jl. raya lembang 12,5km no. 35 desa gudang kahuripan (rm. saung pengkolan 1)",,,
6158,6158,komp peli no 16 rw 9 cilincing,,,
6178,6178,"masjid jami al-istiwa suka, sukadadi arahan",,,
6180,6180,irian jaya no 89 diwek,,,
6183,6183,"masjid yaqin, bula",,,
6212,6212,mawar v 16 sangiang jaya rt 2 7 periuk,,,
6219,6219,"bakso betawi baba nisin bang jhon, kedung kedungjaya",,,
6227,6227,"s m raja, martabak mesir, pasar gunung tua",,,
6246,6246,jl. cendrawasih no.9 rt.001 rw.005 - soya kecil (samping sd pertiwi) kec. sirimau,,,
6254,6254,"mas dar, 66 limo",,,
6256,6256,"roh, brig kata purwokerto lor purwokerto timur",,,
6273,6273,"yaya pdp islam almuhajirin, komp pulo geb perm, pulo gebang cakung",,,
6279,6279,"graha asri sela x,",,,
6285,6285,"gedung gramedia majalah, jl. panjang no. 8a, rw 10",,,
6345,6345,jl. raya kem 1b bsm kantor cab pemb (kcp) bekasi kemang pratama rt 4 rw 1,,,
6363,6363,"grha run system, jl. pakuningratan no.15, cokrodiningratan",,,
6367,6367,kesiman petilan b pass ngu rai 52 denpasar timur,,,
6380,6380,"valin batik lt1. pasar beringharjo, pabri,",,,
6381,6381,"wisata bukit mas 2, du lyon h2-03 . surabaya barat",,,
6382,6382,buba purwodinatan semarang tengah,,,
6408,6408,laun bah kiringan takeran,,,
6410,6410,"hanishop sawitp,",,,
6425,6425,jl. kar sat raya ruko sat squ karangsatria,,,
6431,6431,palem raja raya 10 bencongan indah kelapa dua,,,
6441,6441,"desa lin, cilimus",,,
6450,6450,"kar pola vi, 6a rw 3 jati padang",,,
6455,6455,tanah cellae.desa seppang,,,
6460,6460,"hakim motor par,",,,
6470,6470,gube h bast 5 ulu,,,
6473,6473,gg h.m. husin 79 sungai jawi dalam pontianak barat,,,
6475,6475,gg. salam pangkalan 10. kp limusnunggal,,,
6487,6487,jl. pkp mus 08 tanjung puri sintang,,,
6490,6490,"kebab turki baba rafi, by pass ngurah rai,",,,
6493,6493,pun sambi i 35 pakuwon trade cen lg b8 indah sambikerep,,,
6508,6508,datacomm diangraha lt. 6 grha datacomm jalan kapten tendean no 18a,,,
6509,6509,raya lungsi 14 kedewatan ubud,,,
6510,6510,tg satu tatura utara kel.,,,
6528,6528,nan 397 tengkerang barat marpoyan damai,,,
6534,6534,hos cokr pakuncen,,,
6543,6543,"panjang raya tele umum, rt 1 rw 4 kedoya utara kebon jeruk",,,
6545,6545,sid - kutab pamah tanah pinem,,,
6546,6546,bela indah ujung 54 lolong belanti padang utara,,,
6570,6570,perumahan metropolitan residence blk.c no.4jl.andi djemma,,,
6573,6573,kan pt csi,,,
6579,6579,"aka, 127 pondok betung pondok aren",,,
6582,6582,kopo nasi iii 176 40233 bojongloa kaler,,,
6587,6587,"siswa, larangan",,,
6589,6589,gg. 6 sumberjaya tambun selatan,,,
6598,6598,jend sudi damai balikpapan selatan,,,
6608,6608,"dr. suratmo, 63e prima jaya lestari (pjl), 7",,,
6628,6628,komplek cigadung greenland k9 kelurahan cigadung kodepos 40191,,,
6638,6638,pergudangan pt detta marina.,,,
6639,6639,raya han 162 rt 6 rw 9 17415 pondok melati,,,
6642,6642,"beng las lucky mand jaya, stad bima, no 16 45653 kedawung",,,
6649,6649,dwi warna dlm 8 karang anyar sawah besar,,,
6678,6678,"jahe raya, no 86 toko hamrizal lubis,",,,
6683,6683,nyamplungan kali wetan 68-40 12 60162 pabean cantikan,,,
6690,6690,bulak rukem timur 1d 1 60134 tambaksari,,,
6696,6696,"beji, no 99 beji kel.",,,
6698,6698,"toko ravinna,",,,
6706,6706,tomang mand barat iv no 23 rt 5 4 grogol petamburan,,,
6712,6712,singo raya poris plawad indah cipondoh,,,
6721,6721,klampok halma sanan wetan,,,
6723,6723,ikan mas yosodadi metro timur,,,
6728,6728,titim 76 sadang serang kel.,,,
6732,6732,"gg. arj, 14 balas klumprik 1 wiyung",,,
6733,6733,kramat pela gand iii 54 rt 7 1 kebayoran baru,,,
6735,6735,"jl. grand vista, 1 rt 1 jayamulya serang baru",,,
6738,6738,"nutrisi club fahira club, raya batudaa",,,
6741,6741,leng sari lenggahsari,,,
6744,6744,ganjar agung salon mb ani,,,
6748,6748,"akeno, kusuma ban, tambak sari tambaksari",,,
6752,6752,sindangkasih kel. majalengka,,,
6754,6754,"teuku umar 2 rahmat konveksi, benteng pasar atas",,,
6755,6755,"panjunan ranca, raya cileunyi cipa",,,
6757,6757,green loundry jl. waru doyong dekat pasar kaget stasiun buaran dekat sd jatinegara 8 pagi,,,
6766,6766,ko villa bukit mas no 12a rt 0 0 dukuh pakis,,,
6780,6780,"megah sentosa, gun jati, no 77 mergangsan",,,
6788,6788,"mas ar rahman,",,,
6791,6791,"yenny cellular, rw 13 sunter agung tanjung priok",,,
6815,6815,perumahan pondok cidahu permai blok g3 no. 4 rt 25 05,,,
6818,6818,sup fos ra 60 1 cilacap selatan,,,
6819,6819,"aria exclusive vil & spa, cendra",,,
6829,6829,"nagan kulon, no 63 jogja keris tosan aji yogyakarta,",,,
6836,6836,jln. dip kota uneng alok,,,
6839,6839,"pohjejer dhafira, raya koma hayamw, 131",,,
6840,6840,"apotek golden farma jl. moha noer, no 111 rw 1 rangkah",,,
6870,6870,pandean ser no 149 taman,,,
6871,6871,naro raya ciketing udik bantar gebang,,,
6899,6899,"asrama mahasiswa bersujud ikma tanah bumbu, komplek polri gowok, jl. bhayangkara no.22, rt",,,
6914,6914,"merd, no 2 apex bali tour",,,
6922,6922,"badan pelaksana penyul pertan perikanan,kehutanan & ketah pangan, sungai malang",,,
6935,6935,cak cilin timur pulo gebang rt 1 rw 5,,,
6936,6936,raya han 29 jatirahayu rt 2 rw 18 pondok melati,,,
6941,6941,menteng dalam ment pu 1 7 rt 15 5 tebet,,,
6948,6948,raja sukajadi,,,
6950,6950,terminal tondano (mohon wa telp penerima ),,,
6958,6958,"vete, muha alex cindai alus",,,
6964,6964,"temporart clot, kh fau, pengkol jepara",,,
7001,7001,pesurungan lor kapt samad 44 52147 margadana,,,
7039,7039,"more shop, may sut, 45 rt 1 rw 13 kramat jati",,,
7057,7057,"sns motor indonesia, bid raya, pejagalan penjaringan",,,
7063,7063,"bina karya 2,",,,
7064,7064,"pkbm mandiri lara kavl setia, no 5 cipadu",,,
7069,7069,bayur no 39 sumber rejo kemiling,,,
7075,7075,komp surya mand 113 jaka setia bekasi selatan,,,
7084,7084,pacar kel ix 11 pacar keling rt 7 rw 10 tambaksari,,,
7097,7097,"pang mie bakso dempo m. ras bondo, klojen",,,
7098,7098,"majelis tak babuss, meuraxa",,,
7109,7109,"es kelapa muda sinar tasik kus timur, aren jaya",,,
7111,7111,jln.yos sudarso nyx space depan hotel sahid garuntang - bumi waras - bandar lamoung,,,
7126,7126,"sam ratul 17, no l48 kyocera dealer resmi",,,
7128,7128,"jagir ben, 68 rt 8 11 60244 wonokromo",,,
7148,7148,jaya mukti baru 8 dumai timur,,,
7166,7166,"leu raya, 102 situsaeur",,,
7189,7189,sula cilebut timur sukaraja,,,
7205,7205,"dupak, bubutan",,,
7214,7214,"wara 7, tanjung priok",,,
7229,7229,sawahan dok wahi 13 25171 padang timur,,,
7242,7242,mayor abd 149 kotakaler,,,
7244,7244,rumah sakit 3 cikole cikole,,,
7245,7245,"palem motor service, p. anta, cipete selatan",,,
7249,7249,man dua raya 52 rw 4 pinangsia taman sari,,,
7276,7276,"pes atla, dukuh kel.",,,
7284,7284,"baksomeutakeh1,",,,
7288,7288,darma 148 bukit lama ilir barat i,,,
7295,7295,"duku 3, 8 jatisari kel. mijen",,,
7304,7304,lay 3 no 28 empang kel.,,,
7322,7322,"drg. daniel t.h hutabarat, sp.bm, mt. haryo,",,,
7328,7328,perumahan bayur sarana indah blok a no 31. rt 06 rw 04 kel lebak wangi. kec sepatan timur.,,,
7331,7331,cem 86 sinduharjo ngaglik,,,
7352,7352,tengg timur viii 4 tenggilis mejoyo 6 tenggilis mejoyo,,,
7365,7365,"pasar baru, 60 pasar baru metro atom plaza 3 sawah besar",,,
7367,7367,gg. bulan silaberanti seberang ulu i,,,
7381,7381,tuah karya suka karya 21 tampan,,,
7383,7383,jati per viii 56 rw 6 13220 pulo gadung,,,
7397,7397,"breadtalk, t. b. simatupang no 12 rw 1 12430 cilandak",,,
7400,7400,punai jaya 81 kota gapura kotabumi,,,
7413,7413,petukangan selatan tang 5 rt 19 2 pesanggrahan,,,
7429,7429,tegal gundil artz iii 9-6 3 bogor utara - kota,,,
7433,7433,"sd neg 1-2 suko, raya pai, sukodadi",,,
7451,7451,"tol meda tin, sesi laundry pagar merbau",,,
7456,7456,"war com, setia budi, tanjung rejo medan sunggal",,,
7462,7462,sudimara barat lemb ii lama no 24 8 15151 ciledug,,,
7463,7463,"kebon jeruk kel. mel, no 45a 10 kebon jeruk",,,
7468,7468,"pabahanan kel., pabahanan",,,
7478,7478,"mas, cibubur ciracas",,,
7488,7488,cengkong ceng sari indah 1 41371 purwasari,,,
7489,7489,"butik eva,",,,
7491,7491,nyiin kel. jelimpo,,,
7498,7498,kapasari pec gg. iv 44 rt 4 rw 2 60273 genteng,,,
7502,7502,"foto elang raya, larangan harjamukti",,,
7509,7509,puri pela ciputat,,,
7513,7513,"jatibe raya ii, no 160 easy print,",,,
7544,7544,"warung makan az'zahra mul, no 50 75519 tenggarong",,,
7560,7560,gedung pt angkasa pura propertindo jl p2 jl raya bandara soekarno hatta rt001 rw010,,,
7572,7572,pleburan singo raya 49 6 50241,,,
7587,7587,makasar kerja bakti 20 rt 17 7,,,
7588,7588,lantai 6 gedung pbnu jalan kramat raya no 164 jakarta pusat,,,
7589,7589,"jati karya pt arm finance, ruko city walk no 18",,,
7605,7605,"sd negeri 451 iv jambi liposos,",,,
7625,7625,"krak, no 9 medan timur",,,
7629,7629,nan jatiraden jati sampurna,,,
7630,7630,"made budi, raya pupu, seririt",,,
7649,7649,"buga i, 129 bugangan 1 semarang timur",,,
7652,7652,tridaya sakti aka raya 21 17510 tambun selatan,,,
7664,7664,dukuh ii no 1 rt 1 7 grogol petamburan,,,
7679,7679,kamp cibi mustika jaya,,,
7690,7690,"ma sunan kalijaga, kedungpengawas",,,
7702,7702,"wates cof, raya pilang no 20 kedungpring",,,
7703,7703,"dukuh, 10 karangsatria tambun utara",,,
7707,7707,"toko raffa marta lama,",,,
7712,7712,man dua 65 a ancol itc mangga dua lan 4 rt 11 5 pademangan,,,
7731,7731,professor dok latumeten 19e angke rt 1 8 tambora,,,
7733,7733,"new frooz music, laksa yos suda, beton",,,
7735,7735,cikampek timur sukag 12 rt 2 3 cikampek,,,
7743,7743,"mit jaya, raya peka pekayon jaya",,,
7748,7748,"jatibening dok ratna, 91a pondok gede",,,
7754,7754,sutr no 125g sei rengas permata medan area,,,
7759,7759,desa julah banjar dinas kawanan . kalau mau kirim mohon wa dulu,,,
7763,7763,kacapiring jend ahmad yani 307 batununggal,,,
7768,7768,palem - jambi 212 sukodadi sukarami,,,
7769,7769,sd negeri dasan,,,
7774,7774,"cv aira jaya raya kanor-sum,",,,
7782,7782,jln. gg.s 6 520 jamika bojongloa kaler,,,
7791,7791,rawa 17 4 soreang 17 soreang,,,
7792,7792,"bengkel las sugih jaya, pun dalam, rawalumbu",,,
7799,7799,"tambakrejo kapa peduk ii, 2 rt 1 10",,,
7807,7807,"unyur nn, 29 rt 1 12 serang",,,
7843,7843,sumbersari gg. v 253 65145 lowokwaru,,,
7873,7873,"mejasem, kan pemasaran doran park mejasem barat",,,
7876,7876,"ariyanti family salon, braga, braga",,,
7878,7878,gg. mas 7 pasir putih sawangan,,,
7882,7882,"almub 2, kembangan",,,
7890,7890,"komis bamb supr,",,,
7895,7895,kantor dinas perta batuwarno,,,
7900,7900,"let jidun, no 81",,,
7902,7902,irad pringgasela,,,
7913,7913,"distro evanclo, dars, kalidoni",,,
7915,7915,badar cell haji mard no 50 rw 3 11530,,,
